NOMBRE1,NOMBRE1_0,NOMBRE2_0,NOMBRE1_3
BARELY,0,1,1
BARENTON,0,1,1
BARESA,0,1,1
BARET,0,1,1
BARGAS,0,1,1
BARIÑA,0,1,1
BARICK,0,1,1
BARILI,0,1,1
BARIMIDIO,0,1,1
BARINA,0,1,1
BARIO,0,1,1
BARISA,0,1,1
BARJUN,0,1,1
BARKLEY,0,1,1
BARLENIA,0,1,1
BARLESCA,0,1,1
BARLEY,0,1,1
BARNABY,0,1,1
BARNARDA,0,1,1
BARNE,0,1,1
BARNIE,0,1,1
BARONA,0,1,1
BARONI,0,1,1
BARRAL LEON,0,1,1
BARREL,0,1,1
BARRIS,0,1,1
BARRITT,0,1,1
BARROMEA,0,1,1
BARROMEDO,0,1,1
BARRON,0,1,1
BARRUBI,0,1,1
BARSELOSKY,0,1,1
BARSOVIA,0,1,1
BARTAZAR,0,1,1
BARTELEMI,0,1,1
BARTINA,0,1,1
BARUT,0,1,1
BARUTH,0,1,1
BARYONY,0,1,1
BARYTH,0,1,1
BAS,0,1,1
BASARINE,0,1,1
BASAY,0,1,1
BASELI,0,1,1
BASELICIA,0,1,1
BASEMAT,0,1,1
BASIANA,0,1,1
BASILEDES,0,1,1
BASILIDIA,0,1,1
BASLUT,0,1,1
BASSEM,0,1,1
BASTY,0,1,1
BATHANY,0,1,1
BATHY,0,1,1
BATIZ,0,1,1
BATRES,0,1,1
BATTISTA,0,1,1
BAUCDILIA,0,1,1
BAUDELEO,0,1,1
BAUDELINO,0,1,1
BAUDENCIO,0,1,1
BAUDILLO,0,1,1
BAUDILY,0,1,1
BAUDISTINA,0,1,1
BAUDONEL,0,1,1
BAUQUELIN,0,1,1
BAURILIO,0,1,1
BAUSTESTINA,0,1,1
BAUTISLINA,0,1,1
BAUTISTA MARIO,0,1,1
BAUTISTO,0,1,1
BAVINTON,0,1,1
BAWER,0,1,1
BAWERN,0,1,1
BAYALDO,0,1,1
BAYARD,0,1,1
BAYARDO GABRIEL,0,1,1
BAYDE,0,1,1
BAYER,0,1,1
BAYNES,0,1,1
BAYRON AUGUSTO,0,1,1
BAYRUT,0,1,1
BAZARELY,0,1,1
BAZIL,0,1,1
BEABELL,0,1,1
BEAL,0,1,1
BEALDA,0,1,1
BEALL,0,1,1
BEAN,0,1,1
BEANEI,0,1,1
BEANIA,0,1,1
BEANUBIA,0,1,1
BEARRAT,0,1,1
BEATA  AMENIA,0,1,1
BEATA IMELDA,0,1,1
BEATRICE SUYAPA,0,1,1
BEATRIZ LEBANA,0,1,1
BEATRIZES,0,1,1
BEATRIZZ,0,1,1
BEATRY,0,1,1
BEBBI,0,1,1
BEBELIS,0,1,1
BEBELY,0,1,1
BEBIS,0,1,1
BECDILIA,0,1,1
BECESAIDA,0,1,1
BECHA,0,1,1
BECHETH,0,1,1
BECILDA,0,1,1
BECILIA,0,1,1
BECILIO,0,1,1
BECK,0,1,1
BECKENBAUER,0,1,1
BECKEY,0,1,1
BECKFERD,0,1,1
BECKSAIDA,0,1,1
BECKWITH,0,1,1
BECKWORD,0,1,1
BECKYLA,0,1,1
BECLIN,0,1,1
BECSABEL,0,1,1
BECSABETH,0,1,1
BECSAI,0,1,1
BECSAIN,0,1,1
BECSARA,0,1,1
BECSAVE,0,1,1
BECSER AZANETH,0,1,1
BECSHAY,0,1,1
BECSUBE,0,1,1
BECTANIA,0,1,1
BECTINA,0,1,1
BECTTULIA,0,1,1
BECTULIO,0,1,1
BECXAIDA,0,1,1
BED,0,1,1
BEDALI,0,1,1
BEDALIA,0,1,1
BEDELIO,0,1,1
BEDELL,0,1,1
BEDEVINDA,0,1,1
BEDIZ,0,1,1
BEDOANGEL,0,1,1
BEDREDYN,0,1,1
BEDUINE,0,1,1
BEDZAHIDA,0,1,1
BEELL,0,1,1
BEERY,0,1,1
BEESABET,0,1,1
BEESAI,0,1,1
BEESAIDA,0,1,1
BEESUBIA,0,1,1
BEETTZAHIDA,0,1,1
BEETY,0,1,1
BEFFALIA,0,1,1
BEGASMIN,0,1,1
BEGSARA,0,1,1
BEGSIS,0,1,1
BEHATRIS,0,1,1
BEHERANDA,0,1,1
BEHERY,0,1,1
BEHIRA,0,1,1
BEIBA,0,1,1
BEICI,0,1,1
BEINDALE,0,1,1
BEIRU,0,1,1
BEIVA,0,1,1
BEIZAVITH,0,1,1
BEJANI,0,1,1
BEJANIA,0,1,1
BEJAVICTS,0,1,1
BEJAZMIN,0,1,1
BEKESY,0,1,1
BEKKER,0,1,1
BELADIN,0,1,1
BELANIA,0,1,1
BELARMININIO,0,1,1
BELAY,0,1,1
BELBA,0,1,1
BELBIA,0,1,1
BELBIRA,0,1,1
BELCINA,0,1,1
BELDAD OLIMPICA,0,1,1
BELDFIORE,0,1,1
BELDRAMINA,0,1,1
BELECIA,0,1,1
BELEDIA,0,1,1
BELEGEPSY,0,1,1
BELEGEXI,0,1,1
BELEN DE JESUS,0,1,1
BELENDA,0,1,1
BELENNIA,0,1,1
BELFANIRA,0,1,1
BELFREDO,0,1,1
BELGA ISABEL,0,1,1
BELGINNI,0,1,1
BELGRAN,0,1,1
BELGRAVES,0,1,1
BELGUY,0,1,1
BELI CAROLINA,0,1,1
BELIA GLADIS,0,1,1
BELIA SUYAPA,0,1,1
BELIACOP,0,1,1
BELIAKOV,0,1,1
BELIBASIS,0,1,1
BELIBERTA,0,1,1
BELICA,0,1,1
BELICCIA,0,1,1
BELICSA,0,1,1
BELIESAVE,0,1,1
BELIFREDO,0,1,1
BELIHBETH,0,1,1
BELIHELY,0,1,1
BELIKIN,0,1,1
BELIMAN,0,1,1
BELIN  DOLORES,0,1,1
BELINDA LOURDES,0,1,1
BELINDA SUYAPA,0,1,1
BELIR,0,1,1
BELISANDRA,0,1,1
BELISAR,0,1,1
BELISEZ,0,1,1
BELISLE,0,1,1
BELISMELU,0,1,1
BELITSIA,0,1,1
BELIXA,0,1,1
BELIXSA,0,1,1
BELIXZA,0,1,1
BELIYT,0,1,1
BELIZAY,0,1,1
BELIZLE,0,1,1
BELKE,0,1,1
BELKI PATRICIA,0,1,1
BELKIDIA,0,1,1
BELKISS JOHANA,0,1,1
BELKY LUZ,0,1,1
BELLA DE JESUS,0,1,1
BELLA ELIA,0,1,1
BELLA LUZ,0,1,1
BELLABEL,0,1,1
BELLAIRIS,0,1,1
BELLALETH,0,1,1
BELLAMIRA,0,1,1
BELLANIS,0,1,1
BELLAPONTE,0,1,1
BELLARDO,0,1,1
BELLAREN,0,1,1
BELLENIT,0,1,1
BELLENY,0,1,1
BELLICIMA,0,1,1
BELLIN,0,1,1
BELLINI,0,1,1
BELLINO,0,1,1
BELLLINY,0,1,1
BELLOLITH,0,1,1
BELLORIT,0,1,1
BELLOSA,0,1,1
BELLS,0,1,1
BELMA ESMERALDA,0,1,1
BELMANIA,0,1,1
BELMORIS,0,1,1
BELMORYS,0,1,1
BELOIN,0,1,1
BELPRAN,0,1,1
BELQUIADIS,0,1,1
BELQUIRINIA,0,1,1
BELSABET,0,1,1
BELSAINH,0,1,1
BELSAMARI,0,1,1
BELSANIMA,0,1,1
BELSAT,0,1,1
BELSEDUL,0,1,1
BELSI PATRICIA,0,1,1
BELSYBETH,0,1,1
BELTAZAZAR,0,1,1
BELTHAN,0,1,1
BELTRAHAM,0,1,1
BELTRAN B,0,1,1
BELTRANO,0,1,1
BELTSASAR,0,1,1
BELTUEL,0,1,1
BELTZASAR,0,1,1
BELUVINA,0,1,1
BELVERTO,0,1,1
BELYZA,0,1,1
BELZAIDES,0,1,1
BELZAIN,0,1,1
BELZAKY,0,1,1
BEMIGNA,0,1,1
BENABIDES,0,1,1
BENADICTO,0,1,1
BENALDINA,0,1,1
BENAMIN,0,1,1
BENARLDA,0,1,1
BENATH,0,1,1
BENAVI,0,1,1
BENDONIO,0,1,1
BENECDICTINA,0,1,1
BENECER,0,1,1
BENECTO,0,1,1
BENEDECK,0,1,1
BENEDICE,0,1,1
BENEDICTUS,0,1,1
BENEDINDA,0,1,1
BENEDIT,0,1,1
BENEDITHTO,0,1,1
BENEDITT,0,1,1
BENEETS,0,1,1
BENEJ,0,1,1
BENELEO,0,1,1
BENELI,0,1,1
BENEN,0,1,1
BENENMIA,0,1,1
BENERARDA,0,1,1
BENERI,0,1,1
BENERIS,0,1,1
BENERIZA,0,1,1
BENES,0,1,1
BENESA,0,1,1
BENETHIA,0,1,1
BENEY,0,1,1
BENGEMAN,0,1,1
BENGER,0,1,1
BENHALI,0,1,1
BENICCIO,0,1,1
BENICELDA,0,1,1
BENICES,0,1,1
BENID,0,1,1
BENIDA,0,1,1
BENIDO,0,1,1
BENIGNA DE LOS,0,1,1
BENIL,0,1,1
BENILDES,0,1,1
BENILSO,0,1,1
BENILTON,0,1,1
BENIRY,0,1,1
BENISY,0,1,1
BENITA DE JESUS,0,1,1
BENITA MERCEDES,0,1,1
BENITA RAMONA,0,1,1
BENITO DE JESUS,0,1,1
BENITO ITALO,0,1,1
BENITO ULICE,0,1,1
BENIZIE,0,1,1
BENJAMID,0,1,1
BENJAMINO,0,1,1
BENJHOSET,0,1,1
BENNAMI,0,1,1
BENNEDETA,0,1,1
BENNETG,0,1,1
BENNICIO,0,1,1
BENOLDA,0,1,1
BENONIA,0,1,1
BENOVY,0,1,1
BENUTA,0,1,1
BENUY,0,1,1
BEONEL,0,1,1
BEPZABE,0,1,1
BEQUESY,0,1,1
BERAGEL,0,1,1
BERALDINA,0,1,1
BERALIN,0,1,1
BERALLY,0,1,1
BERANICE,0,1,1
BERARDINO,0,1,1
BERARI,0,1,1
BERATRIZ,0,1,1
BERBELI,0,1,1
BERBELY,0,1,1
BERBINA,0,1,1
BERBUL,0,1,1
BERCEDY,0,1,1
BERCELIE,0,1,1
BERCEMAR,0,1,1
BERCID,0,1,1
BERCILDE,0,1,1
BERCINDO,0,1,1
BERCY,0,1,1
BERDAN,0,1,1
BERDARDA,0,1,1
BERDE BELL,0,1,1
BERDIANA,0,1,1
BERDONI,0,1,1
BEREBENICIA,0,1,1
BEREINA,0,1,1
BERENICCE,0,1,1
BERENISA,0,1,1
BERENISCE,0,1,1
BERENIXE,0,1,1
BERENIZZE,0,1,1
BERENNISE,0,1,1
BERENNO,0,1,1
BERENO,0,1,1
BERESFORD,0,1,1
BERFALIDA,0,1,1
BERFALIO,0,1,1
BERFELIC,0,1,1
BERGELI,0,1,1
BERGELIN,0,1,1
BERGER,0,1,1
BERGMARK,0,1,1
BERHLINDA,0,1,1
BERHTA FIDELINA,0,1,1
BERHTIN,0,1,1
BERIBERTO,0,1,1
BERIBET,0,1,1
BERIBETH,0,1,1
BERIL,0,1,1
BERILY,0,1,1
BERIP,0,1,1
BERIS LILY,0,1,1
BERJELIN,0,1,1
BERKEIRY,0,1,1
BERKELY,0,1,1
BERKLELY,0,1,1
BERLADA,0,1,1
BERLALI,0,1,1
BERLAMIN,0,1,1
BERLAMINA,0,1,1
BERLAMINO,0,1,1
BERLANY,0,1,1
BERLENE,0,1,1
BERLI LEONARDA,0,1,1
BERLINIO,0,1,1
BERLIO,0,1,1
BERLIOZ,0,1,1
BERLISA,0,1,1
BERMEAMADO,0,1,1
BERMON,0,1,1
BERMORIS,0,1,1
BERMY,0,1,1
BERNABE SANDRA,0,1,1
BERNABET,0,1,1
BERNABIT,0,1,1
BERNADETT,0,1,1
BERNAGS,0,1,1
BERNALD,0,1,1
BERNALDICIS,0,1,1
BERNALDITO,0,1,1
BERNALEY,0,1,1
BERNALISIS,0,1,1
BERNANDE,0,1,1
BERNAQUI,0,1,1
BERNARD OLIVIER,0,1,1
BERNARDA ANGELA,0,1,1
BERNARDA BELEN,0,1,1
BERNARDA DELMI,0,1,1
BERNARDETTY,0,1,1
BERNARDICIA,0,1,1
BERNARDO ELIAS,0,1,1
BERNARDO SIERRA,0,1,1
BERNARDONE,0,1,1
BERNASCONY,0,1,1
BERNAVID,0,1,1
BERNECIS,0,1,1
BERNELCY,0,1,1
BERNELY,0,1,1
BERNERCE,0,1,1
BERNERT,0,1,1
BERNESI,0,1,1
BERNIBARDEL,0,1,1
BERNICA,0,1,1
BERNISE,0,1,1
BERNISSE,0,1,1
BERNIZE,0,1,1
BERNOLDO,0,1,1
BERONITA,0,1,1
BERRIOS,0,1,1
BERSA  ARELY,0,1,1
BERSABED,0,1,1
BERSABEE,0,1,1
BERSABES,0,1,1
BERSABILIO,0,1,1
BERSAI,0,1,1
BERSALY,0,1,1
BERSANY,0,1,1
BERSARI,0,1,1
BERSAVIT,0,1,1
BERSAY,0,1,1
BERSAYETH,0,1,1
BERSEBA,0,1,1
BERSEDABA,0,1,1
BERSEI,0,1,1
BERSELIN,0,1,1
BERSEY,0,1,1
BERSEYI,0,1,1
BERSILIN,0,1,1
BERSILY,0,1,1
BERSITA,0,1,1
BERSOBE,0,1,1
BERSORINA,0,1,1
BERSUMINA,0,1,1
BERTA AMELIA,0,1,1
BERTA CORINA,0,1,1
BERTA DEL CARME,0,1,1
BERTA ELISIDA,0,1,1
BERTA EMILIA,0,1,1
BERTA ESTELA,0,1,1
BERTA LICIA,0,1,1
BERTA LICIDA,0,1,1
BERTA LINA,0,1,1
BERTA SARAI,0,1,1
BERTALICIO,0,1,1
BERTALINDA,0,1,1
BERTALINO,0,1,1
BERTALIS,0,1,1
BERTALISA,0,1,1
BERTALUCY,0,1,1
BERTAN,0,1,1
BERTHALYDIA,0,1,1
BERTHI,0,1,1
BERTHIET,0,1,1
BERTHONI,0,1,1
BERTHRAND,0,1,1
BERTHYM,0,1,1
BERTHZABE,0,1,1
BERTICINIA,0,1,1
BERTIDOLINA,0,1,1
BERTILA DE JESU,0,1,1
BERTILA DEL CAR,0,1,1
BERTILAA,0,1,1
BERTIM,0,1,1
BERTIN ,0,1,1
BERTINDA,0,1,1
BERTINI,0,1,1
BERTIZ JESUS,0,1,1
BERTOLO,0,1,1
BERTOLOCIS,0,1,1
BERTRAD,0,1,1
BERTRANA,0,1,1
BERTRANH,0,1,1
BERTTRAN,0,1,1
BERTZABET,0,1,1
BERUTINIO,0,1,1
BERXIS,0,1,1
BERYENI,0,1,1
BERYQNY,0,1,1
BERZAHI,0,1,1
BERZAI,0,1,1
BERZAIDA,0,1,1
BERZAIR,0,1,1
BERZALINA,0,1,1
BERZAVE,0,1,1
BERZAVETH,0,1,1
BERZAYDA,0,1,1
BESABEL,0,1,1
BESABET,0,1,1
BESABETH,0,1,1
BESAHARA,0,1,1
BESAIN,0,1,1
BESAIRA,0,1,1
BESALETH,0,1,1
BESALINA,0,1,1
BESANOC,0,1,1
BESANY,0,1,1
BESBRONIA,0,1,1
BESEDONIA,0,1,1
BESEL,0,1,1
BESELY,0,1,1
BESELYN,0,1,1
BESERENANDO,0,1,1
BESFAMIA,0,1,1
BESHARA,0,1,1
BESIBEL,0,1,1
BESJASMIN,0,1,1
BESLAEL,0,1,1
BESLAN,0,1,1
BESSAIDA,0,1,1
BESSEY,0,1,1
BESSOY,0,1,1
BESSY DE JESUS,0,1,1
BESSY ERNESTINA,0,1,1
BESSY MARGARITA,0,1,1
BESSY MARLENY,0,1,1
BESSY YOLANDA,0,1,1
BESSYN,0,1,1
BESSYS,0,1,1
BESTINA,0,1,1
BESTRIZ,0,1,1
BESUE,0,1,1
BESURI,0,1,1
BESY DEL CARMEN,0,1,1
BESY ESPERANZA,0,1,1
BESY YANETH,0,1,1
BETABEL,0,1,1
BETANCE,0,1,1
BETANI,0,1,1
BETANIO,0,1,1
BETARIZ,0,1,1
BETCEDA,0,1,1
BETE ERLI,0,1,1
BETEHEL,0,1,1
BETELD,0,1,1
BETELGEUSE,0,1,1
BETELY,0,1,1
BETH SHABETH,0,1,1
BETHARY,0,1,1
BETHIA,0,1,1
BETHOVEN,0,1,1
BETHOWEN,0,1,1
BETHVEL,0,1,1
BETHZAYDA,0,1,1
BETHZAZAR,0,1,1
BETHZUA,0,1,1
BETIHINA,0,1,1
BETILDE,0,1,1
BETIS OMARA,0,1,1
BETISSIA,0,1,1
BETIT,0,1,1
BETITH,0,1,1
BETIY,0,1,1
BETIYS,0,1,1
BETLANIA,0,1,1
BETMAN,0,1,1
BETONIA,0,1,1
BETONY,0,1,1
BETRAN,0,1,1
BETRAND,0,1,1
BETSABEE,0,1,1
BETSABI,0,1,1
BETSALZAR,0,1,1
BETSAVE,0,1,1
BETSEMES,0,1,1
BETSIE,0,1,1
BETTEGA,0,1,1
BETTHI,0,1,1
BETTIZ,0,1,1
BETTOVEN,0,1,1
BETTSEY,0,1,1
BETTYLU,0,1,1
BETUETH,0,1,1
BETULIA EREGOY,0,1,1
BETULIN,0,1,1
BETY BEIBY,0,1,1
BETZABED,0,1,1
BETZABEH,0,1,1
BETZABER,0,1,1
BETZAIRA,0,1,1
BETZAL,0,1,1
BETZALDA,0,1,1
BETZAVE,0,1,1
BETZHABE,0,1,1
BETZZABE,0,1,1
BEVERLI,0,1,1
BEXABEL,0,1,1
BEXADE,0,1,1
BEXAIDES,0,1,1
BEXEME,0,1,1
BEXEY,0,1,1
BEXIDIANA,0,1,1
BEXSAEL,0,1,1
BEXSAIDA,0,1,1
BEYALID,0,1,1
BEYANIRA,0,1,1
BEYBA,0,1,1
BEYBYN,0,1,1
BEYCEY,0,1,1
BEYDANIA,0,1,1
BEYNELDA,0,1,1
BEYORITH,0,1,1
BEYS,0,1,1
BEYSABEE,0,1,1
BEYSABETH,0,1,1
BEYSEBE,0,1,1
BEYSERTINA,0,1,1
BEYSI ELIA,0,1,1
BEZABEEL,0,1,1
BEZABEL,0,1,1
BEZABET,0,1,1
BEZABETH,0,1,1
BEZAI,0,1,1
BEZE,0,1,1
BEZEE,0,1,1
BEZZALEL,0,1,1
BHELLANY,0,1,1
BHELTSEBA,0,1,1
BHETI,0,1,1
BIACELY,0,1,1
BIACI,0,1,1
BIAGNE,0,1,1
BIALECSITE,0,1,1
BIALVIR,0,1,1
BIANCA PAMELA,0,1,1
BIANEC,0,1,1
BIANEIT,0,1,1
BIANELL,0,1,1
BIANNETH,0,1,1
BIANNEY DOLORES,0,1,1
BIANUEVA,0,1,1
BIANZA,0,1,1
BIATRIZ VILE,0,1,1
BIBALDI,0,1,1
BIBERTO,0,1,1
BIBIETH,0,1,1
BIBILETH,0,1,1
BIBION,0,1,1
BIBLIA,0,1,1
BICARINA,0,1,1
BICDONIO,0,1,1
BICENSINA,0,1,1
BICHARA,0,1,1
BICNUHI,0,1,1
BICSAEL,0,1,1
BICTENIA,0,1,1
BICTORINO,0,1,1
BICXAIDA,0,1,1
BIDAGIL,0,1,1
BIDAID,0,1,1
BIDALVINA,0,1,1
BIDAUL,0,1,1
BIDAVINA,0,1,1
BIDELINA,0,1,1
BIDELMINA,0,1,1
BIDENCIA,0,1,1
BIDIA,0,1,1
BIDINDI,0,1,1
BIDINE,0,1,1
BIDINI,0,1,1
BIELMA,0,1,1
BIENVINIDO,0,1,1
BIGARMEN,0,1,1
BIGDALINA,0,1,1
BIGDELIO,0,1,1
BIGNORIES,0,1,1
BIGOBERTO,0,1,1
BIGOY,0,1,1
BIKARIN,0,1,1
BIKET,0,1,1
BILABERTO,0,1,1
BILAMI  ELI,0,1,1
BILDADA,0,1,1
BILDADES,0,1,1
BILDALL,0,1,1
BILETH,0,1,1
BILEY,0,1,1
BILFIDA,0,1,1
BILGAI,0,1,1
BILI,0,1,1
BILIDONIO,0,1,1
BILIO,0,1,1
BILIS,0,1,1
BILIXA,0,1,1
BILL ONELL,0,1,1
BILLAMEY,0,1,1
BILLANUEVA,0,1,1
BILLBERTO,0,1,1
BILLEY,0,1,1
BILLONEIL,0,1,1
BILLONEY,0,1,1
BILLY GRAHAM,0,1,1
BILMA  LUZ,0,1,1
BILMA ELISABETH,0,1,1
BILMAR,0,1,1
BILPER,0,1,1
BILSIADES,0,1,1
BILVANA,0,1,1
BIMARD,0,1,1
BIMILIC,0,1,1
BINABEL,0,1,1
BINAI,0,1,1
BINDALIA,0,1,1
BINDECK,0,1,1
BINED,0,1,1
BINEL,0,1,1
BINELI,0,1,1
BINEY,0,1,1
BING XING,0,1,1
BINGEL,0,1,1
BININI,0,1,1
BINJAMIN,0,1,1
BINNE,0,1,1
BINNERY,0,1,1
BINOVA,0,1,1
BINOVEY,0,1,1
BIO BACK,0,1,1
BIONEL,0,1,1
BIONEX,0,1,1
BIONOY,0,1,1
BIOSANA,0,1,1
BIPERTO,0,1,1
BIR,0,1,1
BIRCELDA,0,1,1
BIRENE,0,1,1
BIRFALIA,0,1,1
BIRGENCINA,0,1,1
BIRGGETTE,0,1,1
BIRGIDIA,0,1,1
BIRINA,0,1,1
BIRIRIANA,0,1,1
BIRMAC,0,1,1
BIRMAK,0,1,1
BIRMANA,0,1,1
BIRNALDA,0,1,1
BIRNARDIR,0,1,1
BIRSABITH,0,1,1
BIRSAI,0,1,1
BIRSAYIT,0,1,1
BIRTALINA,0,1,1
BIRTILIA,0,1,1
BIRZANIT,0,1,1
BIRZAVIT,0,1,1
BIRZAYITH,0,1,1
BISAITH,0,1,1
BISANDA,0,1,1
BISELTA,0,1,1
BISENCIA,0,1,1
BISENCIO,0,1,1
BISENTE,0,1,1
BISH,0,1,1
BISHIR ODEH,0,1,1
BISI,0,1,1
BISMANIA,0,1,1
BISMEL,0,1,1
BISSET,0,1,1
BISSETH,0,1,1
BISTELA,0,1,1
BITALIANO,0,1,1
BITALISIO,0,1,1
BITDONIO,0,1,1
BITELA,0,1,1
BITELVA,0,1,1
BITERIO,0,1,1
BITILIO,0,1,1
BITONIO,0,1,1
BIUNELIO,0,1,1
BIXABEL,0,1,1
BIXABY,0,1,1
BIXIANA,0,1,1
BIXIDIA,0,1,1
BIYALEC,0,1,1
BIYAMAY,0,1,1
BIZABITH,0,1,1
BIZAIL,0,1,1
BIZZETH,0,1,1
BJORCK,0,1,1
BLACILA,0,1,1
BLADALINA,0,1,1
BLADERIN,0,1,1
BLADERMIR,0,1,1
BLADIMAR,0,1,1
BLADIMIR ILLICH,0,1,1
BLADIMIR LENIN,0,1,1
BLADIMIR ULICES,0,1,1
BLADIMYR,0,1,1
BLADIR,0,1,1
BLADISMIR,0,1,1
BLAHEMY,0,1,1
BLAIMIRO,0,1,1
BLAIN,0,1,1
BLAIZE,0,1,1
BLAKCLIN,0,1,1
BLAKELY,0,1,1
BLAKES,0,1,1
BLANCA  MIRIAN,0,1,1
BLANCA  NIEVE,0,1,1
BLANCA AGUSTINA,0,1,1
BLANCA AIDA,0,1,1
BLANCA ANDREA,0,1,1
BLANCA ARASELI,0,1,1
BLANCA AYDE,0,1,1
BLANCA BELDA,0,1,1
BLANCA CELIA,0,1,1
BLANCA DE JESUS,0,1,1
BLANCA EDIZ,0,1,1
BLANCA ELIA,0,1,1
BLANCA ELVIRA,0,1,1
BLANCA EMILIA,0,1,1
BLANCA ETELBINA,0,1,1
BLANCA FLORINDA,0,1,1
BLANCA GLADIS,0,1,1
BLANCA GLORIA,0,1,1
BLANCA HILDA,0,1,1
BLANCA IRIS,0,1,1
BLANCA LILIAM,0,1,1
BLANCA LILIAN,0,1,1
BLANCA LIZETH,0,1,1
BLANCA LUZ,0,1,1
BLANCA MAGNOLIA,0,1,1
BLANCA MARIBEL,0,1,1
BLANCA MEDEA,0,1,1
BLANCA MIRIAM,0,1,1
BLANCA NERI,0,1,1
BLANCA NUBIA,0,1,1
BLANCA OFELIA,0,1,1
BLANCA ONORIA,0,1,1
BLANCA SENOVIA,0,1,1
BLANCA SUYAPA,0,1,1
BLANCA ZULEMA,0,1,1
BLANCHS,0,1,1
BLANDETH,0,1,1
BLANDIMEN,0,1,1
BLANQUER,0,1,1
BLANQUICEL,0,1,1
BLANTON,0,1,1
BLAOMIR,0,1,1
BLARIMIRO,0,1,1
BLAS  LEONICIO,0,1,1
BLAS ABELARDO,0,1,1
BLAS ADOLFO,0,1,1
BLAS ALBERTO,0,1,1
BLAS ALEJANDRO,0,1,1
BLAS AMBROCIO,0,1,1
BLAS AMILCAR,0,1,1
BLAS ANDRES,0,1,1
BLAS ANGEL,0,1,1
BLAS AUGUSTO,0,1,1
BLAS CALAZAN,0,1,1
BLAS CASIMIRO,0,1,1
BLAS CEFERINO,0,1,1
BLAS CRISTOBAL,0,1,1
BLAS DECIDERIO,0,1,1
BLAS DONACIANO,0,1,1
BLAS EDILBERTO,0,1,1
BLAS EDUARDO,0,1,1
BLAS ELCIDES,0,1,1
BLAS ELEODORO,0,1,1
BLAS ENEMECIO,0,1,1
BLAS FLORENCIO,0,1,1
BLAS HOSTILIO,0,1,1
BLAS HUMBERTO,0,1,1
BLAS ISIDRO,0,1,1
BLAS JESUS,0,1,1
BLAS OBDULIO,0,1,1
BLAS ORLANDO,0,1,1
BLAS RAMON,0,1,1
BLAS ROLANDO,0,1,1
BLAS ROMAN,0,1,1
BLAS RUFINO,0,1,1
BLAS RUTILIO,0,1,1
BLAS TITO,0,1,1
BLAS VICTORIANO,0,1,1
BLASIMA,0,1,1
BLASINA LIDIA,0,1,1
BLASINI,0,1,1
BLAUCHE,0,1,1
BLEDIMIR,0,1,1
BLEDIMIRO,0,1,1
BLESSING,0,1,1
BLICELDA,0,1,1
BLIDAMIR,0,1,1
BLILMA,0,1,1
BLIVIN,0,1,1
BLUVINDA,0,1,1
BNEALINA,0,1,1
BO,0,1,1
BOAGERGES,0,1,1
BOAGNER,0,1,1
BOANERGGE,0,1,1
BOANERGIS,0,1,1
BOARNERGE,0,1,1
BOBIER,0,1,1
BOBLENE,0,1,1
BOBRAN,0,1,1
BODEGO,0,1,1
BODIDLE,0,1,1
BOECK,0,1,1
BOEL,0,1,1
BOENERGEN,0,1,1
BOGARD,0,1,1
BOHAMERGES,0,1,1
BOHANEGES,0,1,1
BOHANERGEN,0,1,1
BOHELIA,0,1,1
BOHONERGE,0,1,1
BOISEN,0,1,1
BOJANEX,0,1,1
BOLANOW,0,1,1
BOLDO,0,1,1
BOLIVER,0,1,1
BOLKI,0,1,1
BOLONIO,0,1,1
BOLOY,0,1,1
BOMERY,0,1,1
BONARGE,0,1,1
BONARGES,0,1,1
BONDY,0,1,1
BONE,0,1,1
BONEFACIA,0,1,1
